x_values,y_values,count,word,Cluster,Silhouette
0.96179146,-0.03593116,41.0,gowalla,C5,0.6683275382753382
1.0088129,-0.06578121,32.0,forward,C5,0.6733343788545851
0.85087293,-0.09590157,28.0,seeing,C5,0.6617930818809112
1.465817,0.086253695,59.0,else,C7,0.4777040655973823
0.2391346,-0.024121298,11.0,hoping,C2,0.6920056319609119
0.025225125,-0.0060356525,5.0,promotion,C2,0.7182932211638071
1.8421725,-0.12825362,67.0,someone,C7,0.6455211681097501
0.6706216,-0.056955375,25.0,started,C5,0.6379146701671428
2.491411,-0.2233271,112.0,austin,C7,0.5801335440840203
1.5613174,0.0023838128,51.0,group,C7,0.5206087283382674
3.0784097,-0.06693257,152.0,look,C1,0.6085522531093002
4.905951,-0.094086334,308.0,like,C6,0.5702547467484919
3.550182,-0.14479734,220.0,going,C1,0.6558429990767516
1.482364,-0.10210789,46.0,rock,C7,0.5019112029379114
2.0186112,-0.055789005,92.0,update,C7,0.64967157243967
0.36866713,-0.022046011,14.0,push,C2,0.6352633714816043
2.2853765,-0.1385726,89.0,tonight,C7,0.660854565853163
3.3821468,-0.1714431,121.0,right,C1,0.631364693507832
2.8161473,-0.25285277,104.0,team,C1,0.48528427020622716
0.39458767,-0.014187735,15.0,leave,C2,0.617769511779705
1.0379314,-0.053746633,36.0,home,C5,0.6727170677998627
0.64885634,-0.012017906,26.0,register,C5,0.6217241264988929
1.9588598,-0.25808188,118.0,anyone,C7,0.6250396854578955
3.8252742,-0.27603206,177.0,want,C1,0.6749464728297774
1.8273387,-0.16215323,67.0,sell,C7,0.6410158813691704
0.5888697,-0.1253308,36.0,bought,C5,0.5982537823223093
3.2006848,3.2630048,683.0,launch,C3,0.6854195813438114
2.6705678,3.579378,297.0,major,C3,0.6930343982759873
3.7836735,4.3063135,663.0,social,C3,0.7022608048074145
3.4207864,4.2524476,467.0,network,C3,0.7116137688987375
3.1507554,4.0290985,354.0,called,C3,0.7059511735263926
3.717602,4.2062535,587.0,circle,C3,0.7096722031755388
2.338049,3.2956865,237.0,possibly,C3,0.6681817898623079
3.5824661,3.0003145,577.0,today,C3,0.6812226468733145
3.3825767,-0.18644863,168.0,first,C1,0.6619367281225199
3.6711447,-0.4883397,448.0,line,C6,0.6592637382329836
0.012697655,-0.0083930055,4.0,engage,C2,0.7172530681014085
0.15796773,0.013580839,10.0,spin,C2,0.7065163679745977
1.3431276,0.023630688,38.0,play,C5,0.6084752980990515
0.3231083,-0.027592134,14.0,concept,C2,0.6568115910804243
3.3827362,-0.27589494,150.0,music,C1,0.659658315701803
1.3163126,-0.06650415,31.0,discovery,C5,0.6239771385126427
-0.025839854,0.08341411,10.0,false,C2,0.6825283801108603
0.3837851,0.13495336,17.0,alarm,C2,0.5835823712027326
0.8553798,0.1311018,36.0,probably,C5,0.5981421478106177
1.6670697,-0.15784307,78.0,ever,C7,0.6216876749870156
1.4690968,1.2937418,98.0,circles,C5,0.5040796878611898
0.22145115,-0.033145558,10.0,force,C2,0.6943095156394846
0.49317133,-0.04898581,13.0,print,C5,0.47342650639534206
1.7170285,0.43819386,56.0,medium,C7,0.4961465360218036
0.1853065,0.038604826,8.0,weather,C2,0.6931704160740314
2.2404501,-0.20925687,70.0,night,C7,0.6539653333799448
0.08006348,-0.010182918,13.0,putting,C2,0.7121463504610354
0.61898273,-0.03385748,19.0,flash,C5,0.6035017204582703
1.4161005,0.32568836,224.0,downtown,C7,0.5390638060348334
0.95964926,-0.09904428,46.0,hootsuite,C5,0.6589399828199161
3.845598,-0.48110905,350.0,mobile,C6,0.6263709678463902
1.9975824,-0.3140796,98.0,blackberry,C7,0.6255558637774428
2.161079,-0.081454016,81.0,getting,C7,0.6615522960379787
2.378666,-0.12056384,84.0,friend,C7,0.6614799867571036
1.4330504,-0.22110063,75.0,long,C7,0.5625907442130691
3.8871992,-0.11881056,175.0,think,C1,0.6709719867464017
2.3855906,-0.06630193,108.0,take,C7,0.6289518967053846
4.419849,-0.17867574,177.0,make,C1,0.6668101084564815
0.25375047,-0.012151761,12.0,answer,C2,0.6885475421363805
3.5712223,-0.23680499,115.0,using,C1,0.6408992785225812
0.3134309,-0.046281006,25.0,zazzlesxsw,C2,0.6125456695372808
0.7519831,-0.11500297,49.0,mashable,C5,0.633165773992975
3.406372,-0.13046125,134.0,video,C1,0.6425164283334404
0.088859975,-0.012423679,10.0,gadgets,C2,0.716084522770437
0.9917438,-0.27044633,69.0,ubersocial,C5,0.5593026673708106
1.2874198,-0.35011983,69.0,includes,C7,0.5161763771785405
1.3721044,-0.28185275,69.0,uberguide,C7,0.5361834113747278
1.3575218,-0.23773552,54.0,sponsored,C7,0.499531235457838
3.0467563,-0.4644768,255.0,open,C1,0.5918219705207455
0.28396192,-0.017567048,9.0,instant,C2,0.6821686382729386
1.4883821,-0.005904818,36.0,access,C5,0.5566844667475519
0.061063863,-0.019069573,11.0,waited,C2,0.7147351385631722
2.0136786,-0.050001573,54.0,hand,C7,0.6408818151910164
0.13190907,0.004314759,7.0,held,C2,0.7133549218500252
0.11201441,0.027936533,10.0,hobo,C2,0.7057526435390267
-0.103293374,0.00442076,6.0,shotgun,C2,0.7086084092120252
1.4149219,0.32729137,256.0,opening,C7,0.519560361084675
-0.034500625,-0.03384343,13.0,midnight,C2,0.705504360373918
0.18826592,-0.0138907125,7.0,khoi,C2,0.7067839893069151
0.28226125,-0.009964197,9.0,vinh,C2,0.6834192611267701
3.761203,0.007340722,114.0,say,C1,0.614399037996021
0.056921255,-0.005753319,4.0,conde,C2,0.7174913168081618
0.0883054,-0.005699645,4.0,nast,C2,0.7163987321623402
0.14642403,-0.012475592,4.0,rush,C2,0.7112802739461533
0.6237275,-0.02697851,15.0,publishing,C5,0.5883886053635556
0.08730912,-0.00986031,4.0,fundamental,C2,0.7164439120057644
0.017211664,-0.011333655,4.0,misunderstanding,C2,0.7172176215076322
2.23538,0.16644964,72.0,platform,C7,0.6028761990201132
2.2351236,-0.13594009,64.0,help,C7,0.6599593824252428
0.3644196,-0.025629206,12.0,account,C2,0.6416754597682686
0.16122733,-0.017305525,7.0,techie,C2,0.7105942241662697
1.189197,-0.08195914,34.0,musedchat,C5,0.6529913231775806
0.9343104,-0.07180905,31.0,classical,C5,0.6723100932807536
0.78297114,-0.037821956,33.0,newtwitter,C5,0.6619060028992885
3.473236,-0.39627382,147.0,location,C1,0.6523311345679594
2.0056627,-0.17015816,59.0,based,C7,0.6481756707157448
2.4402788,-0.111087896,74.0,fast,C7,0.6600875201999037
2.2513611,-0.18700516,102.0,future,C7,0.6444167975515843
0.74459064,-0.08949569,45.0,connect,C5,0.6417036753757486
3.0033147,-0.31740424,89.0,digital,C1,0.5091809838787682
1.1274666,-0.21845905,47.0,physical,C5,0.5916070003608149
2.3487697,-0.25383162,92.0,world,C7,0.6328765051329442
1.2849141,-0.07619641,39.0,talking,C5,0.6188417013606478
0.10790267,0.010304624,8.0,effort,C2,0.7137399451737915
0.01580961,-0.0052841012,6.0,allow,C2,0.7184310907066792
1.0675073,-0.05318607,19.0,system,C5,0.662895008974018
0.07158164,-0.0067912797,7.0,bettercloud,C2,0.7185832762802956
3.8882005,-0.21045987,138.0,tweet,C1,0.6682282323537613
1.137244,-0.14743188,41.0,speak,C5,0.6317668486059368
0.39074224,-0.08386049,23.0,mark,C2,0.5519436046226958
0.36488488,-0.10904891,26.0,belinsky,C2,0.54449573676176
4.0532694,-0.19238128,159.0,panel,C1,0.673820747467976
1.8274982,-0.1104144,56.0,stop,C7,0.6338613326777787
-0.0012179742,0.016768958,9.0,hunt,C2,0.7128257319665772
1.0805523,-0.026442826,37.0,chance,C5,0.6697010330404206
0.8227623,-0.0117601305,22.0,kawasaki,C5,0.6563448437800254
4.055658,-0.1647131,144.0,talk,C1,0.6685509196795231
0.88203806,-0.06139596,31.0,internet,C5,0.6716783956209703
-0.075995676,-0.016430944,4.0,futuremf,C2,0.7106257839648913
-0.057812236,-0.0013132258,4.0,spec,C2,0.7130086852198548
0.08437158,-0.0037596473,7.0,recipe,C2,0.7179785567315686
4.0574565,0.00435655,155.0,search,C1,0.6525062443603995
1.7577009,-0.27646184,95.0,heard,C7,0.6160725544391973
0.95783585,-0.042414423,31.0,pic,C5,0.6738499525795482
2.0848217,-0.059519164,74.0,already,C7,0.6578972902533022
3.5970347,-0.20163819,126.0,would,C1,0.6540872296855149
1.3926554,0.3910037,72.0,interesting,C5,0.5228840147720134
0.67858666,-0.06928704,27.0,actually,C5,0.6401994142647934
-0.19657409,0.0065168757,5.0,popped,C2,0.6972328354149369
-0.14968523,-0.026530549,10.0,insane,C2,0.6999459960772435
0.31369233,-0.031226339,16.0,agree,C2,0.6540711466893778
0.095342025,-0.0058849594,5.0,fiona,C2,0.7168735245269567
1.0286484,-0.050040938,29.0,town,C5,0.6731337055800324
0.2430755,-0.014708186,7.0,somebody,C2,0.6950110586975
0.14351133,-0.021166941,6.0,recording,C2,0.7118307121985532
0.24333885,-0.027144747,7.0,studio,C2,0.6924648283203323
0.25959408,-0.028157707,9.0,record,C2,0.6871881626501108
0.39803573,-0.035032723,15.0,album,C2,0.6081652137766185
0.4821046,-0.06291364,26.0,wanna,C5,0.5312147921802268
1.2809863,-0.08396161,44.0,drink,C5,0.606302733942731
0.008661684,0.0011722669,7.0,fado,C2,0.7176317211539822
1.9234837,0.012611863,66.0,join,C7,0.6263300898568227
0.5781677,-0.081191465,31.0,attending,C5,0.6026601265327822
0.57248753,-0.058828987,33.0,headache,C5,0.6023956005400543
1.9022372,-0.019856181,60.0,flipboard,C7,0.6299618803863909
0.050892573,-0.009174833,11.0,developing,C2,0.7157768851734176
0.889914,-0.105592966,41.0,version,C5,0.6585127079078765
1.7109565,-0.09171351,43.0,power,C7,0.5825325690002894
0.7469138,-0.07616053,19.0,value,C5,0.6432802708232888
1.780681,0.34216568,67.0,service,C7,0.519109793983919
0.2884119,-0.018524593,10.0,battle,C2,0.6796784108494651
0.33844835,-0.02398098,18.0,pnid,C2,0.6378805309007335
0.4697453,0.00047203887,15.0,stand,C2,0.5615454248799288
0.83582824,-0.02042609,23.0,blogger,C5,0.6614797619652432
0.025152907,-0.013480037,5.0,staff,C2,0.7179320262528779
0.21727252,-0.00041409806,9.0,competition,C2,0.7003456525455255
0.7261334,-0.038069542,20.0,shirt,C5,0.644397137135971
1.269488,-0.13421164,44.0,band,C5,0.5926803285614796
1.2928287,-0.13200793,41.0,food,C5,0.5925611206127703
0.37157068,-0.03002615,14.0,cream,C2,0.6308944167233871
-0.075509,-0.0014435737,4.0,nifty,C2,0.7114232082556198
2.0590234,-0.1195465,71.0,interactive,C7,0.6612555645509698
3.6085904,-0.6784982,216.0,map,C1,0.6153938678877775
-0.05681227,0.01631883,4.0,promise,C2,0.7101943377760589
0.59623456,0.20074503,22.0,groupon,C5,0.49830675020965454
1.0604253,0.09035306,39.0,reward,C5,0.6336640030947982
0.9584047,0.1705973,29.0,type,C5,0.5887577728633497
0.123711415,-0.021850485,8.0,finger,C2,0.7137684065176915
3.5159178,0.49518296,171.0,news,C1,0.5454780998040443
0.09199229,0.008590406,6.0,yahoo,C2,0.7152895950708484
1.1477805,-0.1002076,42.0,traffic,C5,0.6453900416778491
1.7751012,0.003074133,49.0,site,C7,0.5846321298633236
0.16997643,0.023101214,11.0,doubt,C2,0.7004474047842406
3.3576715,-0.22830462,125.0,last,C1,0.6391842422756877
0.47563502,-0.029352417,14.0,weird,C2,0.5484060904454916
0.6233721,-0.016939638,18.0,name,C5,0.5955242996457848
0.062573336,-0.03195558,7.0,butt,C2,0.7138048986045297
3.4932315,-0.31799197,127.0,phone,C1,0.6474560663063238
0.5542986,-0.04246527,22.0,droid,C5,0.5738318673127707
0.15866652,-0.021132283,10.0,agnerd,C2,0.7088871911310469
0.06055948,-0.023805715,9.0,confession,C2,0.7157391287336478
2.5896814,-0.08397486,68.0,laptop,C7,0.6495696950973624
1.6607429,-0.09297955,48.0,follow,C7,0.5823052350130344
1.6341025,1.0723695,108.0,launching,C7,0.4994264663228235
-0.0657301,0.24020219,11.0,denies,C2,0.6123029485271648
0.08905257,0.12712505,11.0,debut,C2,0.6533700454004068
-0.017936891,0.020667331,7.0,despite,C2,0.7117741334352802
0.7289243,0.08183578,38.0,report,C5,0.6007216221308567
1.9656832,-0.09617914,65.0,post,C7,0.6544820422542907
0.60140836,-0.0035321442,18.0,easy,C5,0.5746647654643796
0.06714004,-0.015716549,6.0,crash,C2,0.7180202349157094
0.67892,0.014653275,27.0,yesterday,C5,0.6193542548047158
0.13587786,-0.011348408,10.0,ridiculous,C2,0.7128234208240944
2.5955925,-0.588748,211.0,popup,C1,0.5911182043292916
0.34422052,-0.043381162,15.0,fan,C2,0.6368637549292024
-0.093374714,0.0059396587,4.0,peek,C2,0.7089922400519285
1.2517666,-0.019512799,28.0,space,C5,0.6490196302534923
-0.10493871,-0.0047517437,4.0,slated,C2,0.7084377707500399
1.6917998,-0.11884021,72.0,tomorrow,C7,0.6251147048940424
3.4752297,-0.23683278,128.0,thing,C1,0.6514995841485514
0.63314664,-0.024329502,18.0,earth,C5,0.6039989825689183
0.2150031,-0.014372127,13.0,face,C2,0.6961275867220431
2.376981,-0.121163346,63.0,company,C7,0.6578285740433018
0.74646384,0.025870819,25.0,stay,C5,0.6295075145357425
0.31993133,-0.028043495,10.0,tune,C2,0.66541602322625
0.1681239,-0.049679298,11.0,showcase,C2,0.6948170768816011
0.51252556,-0.011055495,23.0,ckers,C5,0.5267180994991002
0.9384268,-0.062191036,33.0,thank,C5,0.6732065954498695
0.85143846,-0.077478915,31.0,touchingstories,C5,0.6675307147591434
0.21609122,-0.035308227,10.0,preso,C2,0.6945849784180975
-0.04453146,0.010899053,7.0,deck,C2,0.712912720184033
3.1084573,-0.20129377,141.0,thanks,C1,0.625816863966501
1.3535893,-0.08016061,43.0,trying,C5,0.5808008908629215
0.774396,-0.054087404,18.0,contact,C5,0.6494286258265033
0.0947507,-0.029545564,7.0,family,C2,0.71361140231375
4.1295247,-0.09758946,116.0,japan,C1,0.6426228117412743
0.42354178,-0.027148655,12.0,created,C2,0.6029646150152221
1.3974302,-0.14120428,51.0,person,C7,0.4864472408022667
0.16696158,-0.0036088973,11.0,finder,C2,0.707768628975397
0.3596606,-0.040837776,14.0,mention,C2,0.6327905980159091
0.7910928,-0.026813168,23.0,speech,C5,0.6582633282120871
0.44371653,-0.014823557,14.0,conf,C2,0.5840252490178679
0.6089724,-0.013228788,18.0,sxswh,C5,0.5853229043634772
-0.038412757,0.0032496706,5.0,sxsh,C2,0.714610458620465
0.06607199,-0.009639896,7.0,medical,C2,0.718696489792987
1.3082333,-0.037783835,44.0,blog,C5,0.6055312408698168
-0.08326608,0.009564553,4.0,mhealth,C2,0.7094373729595183
1.8574436,-0.08816859,80.0,doe,C7,0.646407786105649
0.1891027,-0.015544567,8.0,provide,C2,0.7064049140805617
1.8912808,-0.114081055,58.0,charger,C7,0.6438332260139048
0.23290414,0.01946961,11.0,changed,C2,0.6899965363387681
0.9235639,-0.059338182,20.0,mind,C5,0.6648346844819384
3.6895032,-0.045571633,151.0,next,C1,0.6538163272224772
1.2286688,-0.02088907,47.0,wonder,C5,0.6254012668492004
0.35404944,-0.033799764,13.0,tip,C2,0.6418907841043185
-0.048762694,-0.021121228,7.0,suxsw,C2,0.7128595781853966
-0.08857146,-0.020462185,4.0,xmas,C2,0.7087333164998443
0.046629623,-0.026055418,12.0,shiny,C2,0.7118346348847441
-0.055326175,-0.0035757427,7.0,christmas,C2,0.7139272469937874
1.0897857,0.06435843,45.0,nerd,C5,0.6420793579084805
0.63261795,-0.073257424,41.0,cont,C5,0.622431375900622
0.9060199,0.21102558,52.0,another,C5,0.5744969797423214
-0.033647798,-0.0017091836,6.0,presenting,C2,0.7156994284614616
0.77739835,-0.08221366,34.0,local,C5,0.6577369034079237
1.0443087,-0.08745375,39.0,industry,C5,0.6680601875596299
0.09890498,-0.022041703,8.0,welivehere,C2,0.7154863413950109
2.1181686,-0.064140886,68.0,gsdm,C7,0.6582281204331326
1.09122,0.24680403,38.0,buzz,C5,0.5756234736030188
-0.03474616,0.03352127,6.0,headline,C2,0.7064340896147413
0.6505341,-0.03492599,20.0,gadget,C5,0.6209457182779097
2.291337,0.21458799,83.0,could,C7,0.5969139528758816
1.4516066,-0.105329104,55.0,seen,C7,0.5190142959172652
0.27767828,-0.05008966,24.0,opened,C2,0.631187000371523
2.2072175,-0.22859158,89.0,ipads,C7,0.651176769602601
0.06952082,-0.023996826,10.0,sayin,C2,0.7146947339778403
0.9441844,0.12583752,39.0,launched,C5,0.6113986857257474
0.7868195,-0.072519176,31.0,checkins,C5,0.6619338239805186
1.1257745,-0.110170856,31.0,month,C5,0.6613548123870551
-0.13115281,-0.031759635,14.0,bizzy,C2,0.6970936125288428
1.4703408,-0.09388261,55.0,left,C7,0.5252359632275094
0.85182333,-0.073711224,42.0,brain,C5,0.6609334812186055
0.102333814,-0.03729919,15.0,bettersearch,C2,0.7011923484677128
0.79785043,0.012922872,22.0,engine,C5,0.6426050413724235
0.15442218,-0.021205777,7.0,park,C2,0.7107594520537681
2.0966158,-0.0462027,52.0,content,C7,0.6416895551205024
0.25916728,-0.02175136,8.0,level,C2,0.6894737869169321
0.33819038,-0.052731715,8.0,continued,C2,0.6478231804580059
0.5471135,-0.038836967,14.0,existence,C5,0.5311174057453405
0.044404943,-0.013917455,6.0,evidence,C2,0.7184991263600334
0.12968081,-0.01116829,6.0,pagemaker,C2,0.71467878069693
0.5305489,-0.035430897,18.0,saved,C5,0.5353196975773452
0.86982733,-0.029711148,26.0,enchantment,C5,0.6684946394318685
-0.09182192,-0.003097147,5.0,spark,C2,0.7102575523516417
0.10309001,-0.003510438,9.0,teamandroid,C2,0.7161920484619446
0.7132682,-0.06845608,30.0,award,C5,0.6499626323695379
1.0612407,-0.068422504,33.0,read,C5,0.6721335678623609
-0.114487305,-0.018974358,10.0,unboxing,C2,0.7051040415776277
1.2448514,-0.005940664,40.0,thought,C5,0.6355168196421366
0.9315227,-0.0019749883,29.0,earthquake,C5,0.6655676166432387
0.31971434,-0.029312292,13.0,tsunami,C2,0.6600658443457278
1.0416105,-0.059083495,45.0,school,C5,0.6659589612431551
1.7563223,-0.10811503,68.0,marketing,C7,0.6340651840660113
0.77729696,-0.037561364,37.0,expert,C5,0.6581814439016971
0.3154342,0.12006913,25.0,cnet,C2,0.5940921041780094
1.481872,0.30366254,265.0,temporary,C7,0.5103033103171264
1.8224547,-0.21949027,103.0,congress,C7,0.6285449750475982
0.036491133,0.0058675227,9.0,along,C2,0.7164563331469255
1.4000397,-0.08578368,46.0,happy,C5,0.5467612947078098
1.1964678,-0.04359247,33.0,hipster,C5,0.6577916861577924
1.6465924,-0.1459117,84.0,win,C7,0.6188020665070432
0.3649109,-0.020150268,15.0,support,C2,0.6348864214953918
0.012972722,0.022501335,9.0,trending,C2,0.7113434407291037
0.13469754,-0.0059544058,15.0,headed,C2,0.7045470905435358
-0.21122783,-0.003375195,5.0,newbie,C2,0.695781370062906
0.5571677,-0.06422907,22.0,enjoy,C5,0.5778935965894718
0.7395503,-0.05540332,26.0,funny,C5,0.6556390610041473
0.34383017,0.013236307,13.0,matter,C2,0.651336466447629
0.8318556,-0.11361895,34.0,minute,C5,0.6545913415722915
1.0904657,0.021932455,27.0,point,C5,0.6575354991895808
0.5429139,-0.050359607,22.0,least,C5,0.566730386152635
0.06027796,-0.015841953,9.0,according,C2,0.7173544647111687
3.0833037,0.14060858,100.0,twitter,C7,0.5231775186054216
0.3170674,-0.04038659,13.0,devs,C2,0.656434629534665
0.8160943,0.088651635,34.0,maybe,C5,0.6131379850737116
0.62487084,-0.04218874,18.0,together,C5,0.6050015499914163
3.26926,-0.19665974,151.0,cool,C1,0.6506395292101081
0.8284343,-0.09485253,40.0,uxdes,C5,0.6569350139912901
0.2308809,0.005732797,11.0,remember,C2,0.6944174044174509
-0.030460076,0.009232676,6.0,aware,C2,0.714312115723605
0.9573242,-0.027952217,24.0,audience,C5,0.6690239066872058
0.061159857,-0.0089492565,6.0,towards,C2,0.7187131013955946
1.8244516,-0.076079875,41.0,experience,C7,0.5999493774549166
0.104521126,0.006313922,7.0,taken,C2,0.7152128015643611
0.91554123,-0.011410876,20.0,part,C5,0.6596713533972615
