x_values,y_values,count,word,Cluster,Silhouette
0.704123,-0.07257653,32.0,hollergram,C1,0.69931794657376
1.5893188,-0.13455383,51.0,day,C2,0.4883829666179409
0.75758237,0.0023251243,20.0,plus,C1,0.703594053706111
0.025405498,0.047507044,7.0,strong,C1,0.7259002554912893
0.13341257,0.006265991,8.0,canadian,C1,0.7304973664050365
0.17464688,-0.023472652,7.0,dollar,C1,0.7303619494709332
1.1794078,-0.06981985,30.0,mean,C1,0.6485419878032452
0.3835099,-0.052735876,22.0,stock,C1,0.7214989374219087
-0.056642745,-0.004303463,6.0,gear,C1,0.7278230377920403
0.8827562,0.11216601,44.0,excited,C1,0.6706682131714234
1.9448355,-0.07818192,64.0,meet,C2,0.5908364812029434
4.1876173,-0.27397892,140.0,show,C2,0.6513975817184442
0.13856721,-0.022073599,7.0,sprint,C1,0.7306584730413244
0.058986705,-0.04790395,10.0,galaxy,C1,0.7281782874599756
2.6758256,-0.2148768,107.0,still,C2,0.6586896260362188
0.45808277,-0.07006336,18.0,running,C1,0.7187827906054863
1.2678208,-0.021963047,38.0,fail,C1,0.6293886662411322
2.3023114,-0.076387346,89.0,find,C2,0.6413074243313606
1.6380975,-0.06005354,49.0,start,C2,0.4855435872601524
-0.20753309,0.007464358,4.0,impromptu,C1,0.7212408306076459
4.7511845,-0.32424605,401.0,party,C2,0.6020860688969195
3.6036708,-0.38305902,229.0,come,C2,0.6407093540842734
1.699736,-0.085148185,52.0,foursquare,C2,0.5171325026496343
4.3934846,0.12609361,153.0,game,C2,0.6378491595389639
-0.027693115,-0.015706347,9.0,prefer,C1,0.7285645407894217
3.8271277,-0.3669222,146.0,best,C2,0.6533316147828842
2.1558888,-0.09183623,80.0,looking,C2,0.6296006936308874
0.29659492,0.0041637355,18.0,gotta,C1,0.7265070292220508
3.1570432,-0.2934194,146.0,love,C2,0.6599653988396674
0.61332786,-0.029586786,20.0,calendar,C1,0.713441271917866
0.10009267,-0.022775946,10.0,featuring,C1,0.7305246147446078
3.4840248,-0.24469125,122.0,case,C2,0.6615996898509036
4.054464,-0.20828441,266.0,check,C2,0.6335050938220899
0.47077063,-0.0034029318,23.0,haha,C1,0.7193672206676139
-0.066871695,0.007067458,6.0,awesomely,C1,0.7271634999822092
0.6976477,-0.050895967,22.0,holler,C1,0.7065359915845817
0.6947958,-0.06531414,22.0,gram,C1,0.7056637038500497
2.232751,-0.2299091,98.0,itunes,C2,0.6405961004849896
4.232746,-0.2365583,1528.0,store,C3,0.5019054949916506
2.6172662,0.074747585,104.0,coming,C2,0.6379792638501768
1.2160975,-0.121341236,44.0,weekend,C1,0.6199637262389504
2.2663703,-0.07498794,78.0,many,C2,0.6346123542626554
3.9373012,-0.49628964,156.0,user,C2,0.6440996796264525
2.6725078,-0.18972942,89.0,hour,C2,0.6558915765762552
0.68895656,-0.007893841,31.0,late,C1,0.7036872044325215
0.29149485,-0.042192075,11.0,sunday,C1,0.7274333844990335
1.0422007,-0.061701775,43.0,morning,C1,0.6570725486905773
0.36187333,-0.009105945,18.0,added,C1,0.7251699353621868
1.0546224,-0.074502684,25.0,flight,C1,0.6691177606595048
4.0440135,-0.25600594,231.0,people,C2,0.6419718140168019
0.58512425,-0.04101546,18.0,plane,C1,0.715156898059796
0.8268651,-0.06961225,21.0,airport,C1,0.6953953233544358
0.31567454,-0.026227588,11.0,downloaded,C1,0.7276963964776679
0.65758365,0.008013768,21.0,done,C1,0.7100806688970274
1.6086525,-0.0873097,50.0,must,C2,0.4842257601661138
-0.0074365376,0.012289728,5.0,lovely,C1,0.7284855271530523
1.0036613,-0.015398657,28.0,review,C1,0.6769372090929759
1.9305129,-0.09311797,64.0,sure,C2,0.5906796087469489
-0.08937754,0.0010749234,5.0,pure,C1,0.7264585304776703
-0.04983455,-0.024395915,7.0,easier,C1,0.727625145917076
2.983376,-0.07427495,105.0,event,C2,0.6598202241270943
1.306629,-0.07069776,42.0,website,C1,0.6121377170285579
-0.15253769,0.032552857,5.0,okay,C1,0.7224119799991575
2.8287396,-0.009690305,111.0,really,C2,0.6543928161450158
2.0168169,-0.108885914,105.0,photo,C2,0.6251524347667263
-0.18692473,-0.0062248004,5.0,installed,C1,0.7224091244143849
2.0747592,-0.12967204,82.0,nice,C2,0.6257659855872068
-0.110454224,0.009533202,4.0,tumblr,C1,0.7252374900638341
0.4660552,0.0077350046,18.0,enjoying,C1,0.7209650447415906
0.87487835,-0.07479418,21.0,change,C1,0.690571677866192
0.96179146,-0.03593116,41.0,gowalla,C1,0.670992620757786
1.0088129,-0.06578121,32.0,forward,C1,0.6711509375830811
0.85087293,-0.09590157,28.0,seeing,C1,0.6873229020963543
1.465817,0.086253695,59.0,else,C1,0.565010955546188
0.2391346,-0.024121298,11.0,hoping,C1,0.7294832743736113
0.025225125,-0.0060356525,5.0,promotion,C1,0.7298780907865394
1.8421725,-0.12825362,67.0,someone,C2,0.5825504211636641
0.6706216,-0.056955375,25.0,started,C1,0.7067296255055275
2.491411,-0.2233271,112.0,austin,C2,0.6539031450179261
1.5613174,0.0023838128,51.0,group,C1,0.544167172486452
3.0784097,-0.06693257,152.0,look,C2,0.6584952639265694
4.905951,-0.094086334,308.0,like,C2,0.618806521149921
3.550182,-0.14479734,220.0,going,C2,0.6460420029112472
1.482364,-0.10210789,46.0,rock,C1,0.5580049000783812
2.0186112,-0.055789005,92.0,update,C2,0.617249738894527
0.36866713,-0.022046011,14.0,push,C1,0.7259230395666713
2.2853765,-0.1385726,89.0,tonight,C2,0.6438992959326788
3.3821468,-0.1714431,121.0,right,C2,0.6633406231922165
2.8161473,-0.25285277,104.0,team,C2,0.658597707863601
0.39458767,-0.014187735,15.0,leave,C1,0.7249356037109036
1.0379314,-0.053746633,36.0,home,C1,0.6652119665233442
0.64885634,-0.012017906,26.0,register,C1,0.7090698890718424
1.9588598,-0.25808188,118.0,anyone,C2,0.6205781393247708
3.8252742,-0.27603206,177.0,want,C2,0.6542197111345187
1.8273387,-0.16215323,67.0,sell,C2,0.5809121416572877
0.5888697,-0.1253308,36.0,bought,C1,0.6969224912037643
3.2006848,3.2630048,683.0,launch,C3,0.666702054422057
2.6705678,3.579378,297.0,major,C3,0.6530873514932161
3.7836735,4.3063135,663.0,social,C3,0.6805539900467699
3.4207864,4.2524476,467.0,network,C3,0.6816501583699206
3.1507554,4.0290985,354.0,called,C3,0.6712147970678968
3.717602,4.2062535,587.0,circle,C3,0.6844968682566541
2.338049,3.2956865,237.0,possibly,C3,0.6229763719455295
3.5824661,3.0003145,577.0,today,C3,0.6565579401940552
3.3825767,-0.18644863,168.0,first,C2,0.6593354660749167
3.6711447,-0.4883397,448.0,line,C2,0.5889610941926201
0.012697655,-0.0083930055,4.0,engage,C1,0.7294275355278916
0.15796773,0.013580839,10.0,spin,C1,0.7298483750597782
1.3431276,0.023630688,38.0,play,C1,0.6173905962795058
0.3231083,-0.027592134,14.0,concept,C1,0.7271055377419602
3.3827362,-0.27589494,150.0,music,C2,0.6606257629457218
1.3163126,-0.06650415,31.0,discovery,C1,0.6241715248218634
-0.025839854,0.08341411,10.0,false,C1,0.7204931123857872
0.3837851,0.13495336,17.0,alarm,C1,0.7092873087001924
0.8553798,0.1311018,36.0,probably,C1,0.6768613294143023
1.6670697,-0.15784307,78.0,ever,C2,0.5613568564756939
1.4690968,1.2937418,98.0,circles,C1,0.5241522223629261
0.22145115,-0.033145558,10.0,force,C1,0.7293927809949015
0.49317133,-0.04898581,13.0,print,C1,0.719995019363156
1.7170285,0.43819386,56.0,medium,C1,0.5392765355668774
0.1853065,0.038604826,8.0,weather,C1,0.7273460660224456
2.2404501,-0.20925687,70.0,night,C2,0.6292674727060152
0.08006348,-0.010182918,13.0,putting,C1,0.7299761250262662
0.61898273,-0.03385748,19.0,flash,C1,0.7132705042489605
1.4161005,0.32568836,224.0,downtown,C2,0.5474992452115457
0.95964926,-0.09904428,46.0,hootsuite,C1,0.6603254880508866
3.845598,-0.48110905,350.0,mobile,C2,0.6096205303391071
1.9975824,-0.3140796,98.0,blackberry,C2,0.615216754954756
2.161079,-0.081454016,81.0,getting,C2,0.6295149641239192
2.378666,-0.12056384,84.0,friend,C2,0.6462245994723766
1.4330504,-0.22110063,75.0,long,C2,0.5017552709510495
3.8871992,-0.11881056,175.0,think,C2,0.6542721503338458
2.3855906,-0.06630193,108.0,take,C2,0.6472447714102815
4.419849,-0.17867574,177.0,make,C2,0.6468753566223067
0.25375047,-0.012151761,12.0,answer,C1,0.7292880567022006
3.5712223,-0.23680499,115.0,using,C2,0.6599752760493239
0.3134309,-0.046281006,25.0,zazzlesxsw,C1,0.7221820450344375
0.7519831,-0.11500297,49.0,mashable,C1,0.6761003715359629
3.406372,-0.13046125,134.0,video,C2,0.6628811332797964
0.088859975,-0.012423679,10.0,gadgets,C1,0.7307278116502189
0.9917438,-0.27044633,69.0,ubersocial,C1,0.5942267396493962
1.2874198,-0.35011983,69.0,includes,C2,0.4702414131656092
1.3721044,-0.28185275,69.0,uberguide,C2,0.4813036722851181
1.3575218,-0.23773552,54.0,sponsored,C1,0.5526270981602229
3.0467563,-0.4644768,255.0,open,C2,0.6265451070684458
0.28396192,-0.017567048,9.0,instant,C1,0.7287307589938786
1.4883821,-0.005904818,36.0,access,C1,0.5874121102258686
0.061063863,-0.019069573,11.0,waited,C1,0.7301084496717383
2.0136786,-0.050001573,54.0,hand,C2,0.5820401759403812
0.13190907,0.004314759,7.0,held,C1,0.730555305180657
0.11201441,0.027936533,10.0,hobo,C1,0.7287087049076002
-0.103293374,0.00442076,6.0,shotgun,C1,0.7259087979367236
1.4149219,0.32729137,256.0,opening,C2,0.5524546558685104
-0.034500625,-0.03384343,13.0,midnight,C1,0.726782418541065
0.18826592,-0.0138907125,7.0,khoi,C1,0.7304512183222951
0.28226125,-0.009964197,9.0,vinh,C1,0.7287926251666773
3.761203,0.007340722,114.0,say,C2,0.6512888060203889
0.056921255,-0.005753319,4.0,conde,C1,0.7300932738795254
0.0883054,-0.005699645,4.0,nast,C1,0.7303268224291573
0.14642403,-0.012475592,4.0,rush,C1,0.7302676789008749
0.6237275,-0.02697851,15.0,publishing,C1,0.7139039978522517
0.08730912,-0.00986031,4.0,fundamental,C1,0.7303448832047807
0.017211664,-0.011333655,4.0,misunderstanding,C1,0.7294970694345873
2.23538,0.16644964,72.0,platform,C2,0.5802890666035857
2.2351236,-0.13594009,64.0,help,C2,0.6258290328261018
0.3644196,-0.025629206,12.0,account,C1,0.7262090228220068
0.16122733,-0.017305525,7.0,techie,C1,0.7306822748018453
1.189197,-0.08195914,34.0,musedchat,C1,0.6420470669985674
0.9343104,-0.07180905,31.0,classical,C1,0.6798591968517435
0.78297114,-0.037821956,33.0,newtwitter,C1,0.6950057450716217
3.473236,-0.39627382,147.0,location,C2,0.6539376426474717
2.0056627,-0.17015816,59.0,based,C2,0.597707076330291
2.4402788,-0.111087896,74.0,fast,C2,0.6432436035466209
2.2513611,-0.18700516,102.0,future,C2,0.6441819228420275
0.74459064,-0.08949569,45.0,connect,C1,0.6839390835726729
3.0033147,-0.31740424,89.0,digital,C2,0.6517559072660304
1.1274666,-0.21845905,47.0,physical,C1,0.6129214500130888
2.3487697,-0.25383162,92.0,world,C2,0.6433953494692216
1.2849141,-0.07619641,39.0,talking,C1,0.6198627605949824
0.10790267,0.010304624,8.0,effort,C1,0.7302658125146609
0.01580961,-0.0052841012,6.0,allow,C1,0.7298321466421325
1.0675073,-0.05318607,19.0,system,C1,0.6720511622399684
0.07158164,-0.0067912797,7.0,bettercloud,C1,0.7307403214923527
3.8882005,-0.21045987,138.0,tweet,C2,0.6576414948448824
1.137244,-0.14743188,41.0,speak,C1,0.632917292461289
0.39074224,-0.08386049,23.0,mark,C1,0.7177520982119656
0.36488488,-0.10904891,26.0,belinsky,C1,0.7137266924559232
4.0532694,-0.19238128,159.0,panel,C2,0.6545167431841923
1.8274982,-0.1104144,56.0,stop,C2,0.5613750394332279
-0.0012179742,0.016768958,9.0,hunt,C1,0.7284047267178264
1.0805523,-0.026442826,37.0,chance,C1,0.6601156949152891
0.8227623,-0.0117601305,22.0,kawasaki,C1,0.6978949938071752
4.055658,-0.1647131,144.0,talk,C2,0.6549704178400357
0.88203806,-0.06139596,31.0,internet,C1,0.686122299056095
-0.075995676,-0.016430944,4.0,futuremf,C1,0.7267433477363293
-0.057812236,-0.0013132258,4.0,spec,C1,0.7274706476927064
0.08437158,-0.0037596473,7.0,recipe,C1,0.7307893936632501
4.0574565,0.00435655,155.0,search,C2,0.6495776788820713
1.7577009,-0.27646184,95.0,heard,C2,0.5896838792767866
0.95783585,-0.042414423,31.0,pic,C1,0.6794066248910816
2.0848217,-0.059519164,74.0,already,C2,0.6155603865450129
3.5970347,-0.20163819,126.0,would,C2,0.6614469414624435
1.3926554,0.3910037,72.0,interesting,C1,0.5632658374611429
0.67858666,-0.06928704,27.0,actually,C1,0.7042450155787101
-0.19657409,0.0065168757,5.0,popped,C1,0.7218311176904261
-0.14968523,-0.026530549,10.0,insane,C1,0.7235427804246948
0.31369233,-0.031226339,16.0,agree,C1,0.7267359170529342
0.095342025,-0.0058849594,5.0,fiona,C1,0.7306030818785143
1.0286484,-0.050040938,29.0,town,C1,0.6719901361186548
0.2430755,-0.014708186,7.0,somebody,C1,0.7295229469350326
0.14351133,-0.021166941,6.0,recording,C1,0.7305448381287222
0.24333885,-0.027144747,7.0,studio,C1,0.7291978823545642
0.25959408,-0.028157707,9.0,record,C1,0.7289881012168586
0.39803573,-0.035032723,15.0,album,C1,0.7243500610327165
0.4821046,-0.06291364,26.0,wanna,C1,0.7154887745582706
1.2809863,-0.08396161,44.0,drink,C1,0.6128686555461997
0.008661684,0.0011722669,7.0,fado,C1,0.729581988903114
1.9234837,0.012611863,66.0,join,C2,0.5701584234103969
0.5781677,-0.081191465,31.0,attending,C1,0.706623795338362
0.57248753,-0.058828987,33.0,headache,C1,0.7076152055825947
1.9022372,-0.019856181,60.0,flipboard,C2,0.5661092059750008
0.050892573,-0.009174833,11.0,developing,C1,0.7301113506031246
0.889914,-0.105592966,41.0,version,C1,0.6724793161813607
1.7109565,-0.09171351,43.0,power,C2,0.4998377673258296
0.7469138,-0.07616053,19.0,value,C1,0.7018023278908824
1.780681,0.34216568,67.0,service,C2,0.4821228075813451
0.2884119,-0.018524593,10.0,battle,C1,0.7286217065859242
0.33844835,-0.02398098,18.0,pnid,C1,0.7257398634146992
0.4697453,0.00047203887,15.0,stand,C1,0.7217224376733109
0.83582824,-0.02042609,23.0,blogger,C1,0.6963605132873193
0.025152907,-0.013480037,5.0,staff,C1,0.7298352929693761
0.21727252,-0.00041409806,9.0,competition,C1,0.7299595569179694
0.7261334,-0.038069542,20.0,shirt,C1,0.7057750652237257
1.269488,-0.13421164,44.0,band,C1,0.6072456052333095
1.2928287,-0.13200793,41.0,food,C1,0.6070676355988586
0.37157068,-0.03002615,14.0,cream,C1,0.7256107665569664
-0.075509,-0.0014435737,4.0,nifty,C1,0.7268662736684866
2.0590234,-0.1195465,71.0,interactive,C2,0.6166713414392464
3.6085904,-0.6784982,216.0,map,C2,0.6269614149276872
-0.05681227,0.01631883,4.0,promise,C1,0.7267406911033011
0.59623456,0.20074503,22.0,groupon,C1,0.6892120798206537
1.0604253,0.09035306,39.0,reward,C1,0.6581244451521315
0.9584047,0.1705973,29.0,type,C1,0.6667910494222355
0.123711415,-0.021850485,8.0,finger,C1,0.7307479635266145
3.5159178,0.49518296,171.0,news,C2,0.6053755284177067
0.09199229,0.008590406,6.0,yahoo,C1,0.7302009861204558
1.1477805,-0.1002076,42.0,traffic,C1,0.6378334797487768
1.7751012,0.003074133,49.0,site,C2,0.510872264469903
0.16997643,0.023101214,11.0,doubt,C1,0.7289095417097062
3.3576715,-0.22830462,125.0,last,C2,0.6631933530044924
0.47563502,-0.029352417,14.0,weird,C1,0.7216647626419568
0.6233721,-0.016939638,18.0,name,C1,0.7135146048347132
0.062573336,-0.03195558,7.0,butt,C1,0.7297290843398254
3.4932315,-0.31799197,127.0,phone,C2,0.6586289422401185
0.5542986,-0.04246527,22.0,droid,C1,0.7154765636512127
0.15866652,-0.021132283,10.0,agnerd,C1,0.7305968080190395
0.06055948,-0.023805715,9.0,confession,C1,0.7301994662902503
2.5896814,-0.08397486,68.0,laptop,C2,0.6419462150560202
1.6607429,-0.09297955,48.0,follow,C2,0.4970412462958505
1.6341025,1.0723695,108.0,launching,C1,0.5171600026070635
-0.0657301,0.24020219,11.0,denies,C1,0.6963839382834713
0.08905257,0.12712505,11.0,debut,C1,0.7151189529401445
-0.017936891,0.020667331,7.0,despite,C1,0.727786063300055
0.7289243,0.08183578,38.0,report,C1,0.690814146658343
1.9656832,-0.09617914,65.0,post,C2,0.5974964112847003
0.60140836,-0.0035321442,18.0,easy,C1,0.7146514423081358
0.06714004,-0.015716549,6.0,crash,C1,0.7305377144251791
0.67892,0.014653275,27.0,yesterday,C1,0.7059798683253068
0.13587786,-0.011348408,10.0,ridiculous,C1,0.7308658272649275
2.5955925,-0.588748,211.0,popup,C2,0.6201150092619503
0.34422052,-0.043381162,15.0,fan,C1,0.7255194262353133
-0.093374714,0.0059396587,4.0,peek,C1,0.7260213661813463
1.2517666,-0.019512799,28.0,space,C1,0.6420928425502066
-0.10493871,-0.0047517437,4.0,slated,C1,0.7257873870297438
1.6917998,-0.11884021,72.0,tomorrow,C2,0.5562872402026297
3.4752297,-0.23683278,128.0,thing,C2,0.6622894429977567
0.63314664,-0.024329502,18.0,earth,C1,0.7128711889821631
0.2150031,-0.014372127,13.0,face,C1,0.7297322759444367
2.376981,-0.121163346,63.0,company,C2,0.6326595227269083
0.74646384,0.025870819,25.0,stay,C1,0.7016521914039907
0.31993133,-0.028043495,10.0,tune,C1,0.727532571179889
0.1681239,-0.049679298,11.0,showcase,C1,0.7284279976699787
0.51252556,-0.011055495,23.0,ckers,C1,0.7176964187174497
0.9384268,-0.062191036,33.0,thank,C1,0.6788433075535821
0.85143846,-0.077478915,31.0,touchingstories,C1,0.6876052383028985
0.21609122,-0.035308227,10.0,preso,C1,0.7293263916895277
-0.04453146,0.010899053,7.0,deck,C1,0.7277295964202619
3.1084573,-0.20129377,141.0,thanks,C2,0.6631806479105673
1.3535893,-0.08016061,43.0,trying,C1,0.5991916398220039
0.774396,-0.054087404,18.0,contact,C1,0.7017619403199511
0.0947507,-0.029545564,7.0,family,C1,0.730196507385254
4.1295247,-0.09758946,116.0,japan,C2,0.6502866901258781
0.42354178,-0.027148655,12.0,created,C1,0.724051882553217
1.3974302,-0.14120428,51.0,person,C1,0.5646665512366301
0.16696158,-0.0036088973,11.0,finder,C1,0.7305027144718893
0.3596606,-0.040837776,14.0,mention,C1,0.7254318701224075
0.7910928,-0.026813168,23.0,speech,C1,0.7000695785990041
0.44371653,-0.014823557,14.0,conf,C1,0.7232253942363676
0.6089724,-0.013228788,18.0,sxswh,C1,0.7143557865870241
-0.038412757,0.0032496706,5.0,sxsh,C1,0.7281310267188803
0.06607199,-0.009639896,7.0,medical,C1,0.7306977653805541
1.3082333,-0.037783835,44.0,blog,C1,0.6126138886630081
-0.08326608,0.009564553,4.0,mhealth,C1,0.726242987177217
1.8574436,-0.08816859,80.0,doe,C2,0.5937672653164031
0.1891027,-0.015544567,8.0,provide,C1,0.7305054185650698
1.8912808,-0.114081055,58.0,charger,C2,0.5776907499923694
0.23290414,0.01946961,11.0,changed,C1,0.7284535073658989
0.9235639,-0.059338182,20.0,mind,C1,0.6874520292377918
3.6895032,-0.045571633,151.0,next,C2,0.6566059261977406
1.2286688,-0.02088907,47.0,wonder,C1,0.6253548479203945
0.35404944,-0.033799764,13.0,tip,C1,0.7261312590838194
-0.048762694,-0.021121228,7.0,suxsw,C1,0.72781711663206
-0.08857146,-0.020462185,4.0,xmas,C1,0.7261479420668632
0.046629623,-0.026055418,12.0,shiny,C1,0.7293716871925673
-0.055326175,-0.0035757427,7.0,christmas,C1,0.727888186305101
1.0897857,0.06435843,45.0,nerd,C1,0.6503211753951788
0.63261795,-0.073257424,41.0,cont,C1,0.6969632032080846
0.9060199,0.21102558,52.0,another,C1,0.649740823843025
-0.033647798,-0.0017091836,6.0,presenting,C1,0.7285230065509785
0.77739835,-0.08221366,34.0,local,C1,0.6914954717576514
1.0443087,-0.08745375,39.0,industry,C1,0.6582671732673303
0.09890498,-0.022041703,8.0,welivehere,C1,0.7306800067240758
2.1181686,-0.064140886,68.0,gsdm,C2,0.6145668621165064
1.09122,0.24680403,38.0,buzz,C1,0.638232295438115
-0.03474616,0.03352127,6.0,headline,C1,0.7261833307840435
0.6505341,-0.03492599,20.0,gadget,C1,0.7110327256481853
2.291337,0.21458799,83.0,could,C2,0.5837135642770104
1.4516066,-0.105329104,55.0,seen,C1,0.5481644560278303
0.27767828,-0.05008966,24.0,opened,C1,0.7230562142675223
2.2072175,-0.22859158,89.0,ipads,C2,0.636522112935344
0.06952082,-0.023996826,10.0,sayin,C1,0.7301936644036645
0.9441844,0.12583752,39.0,launched,C1,0.6673888269340337
0.7868195,-0.072519176,31.0,checkins,C1,0.6937308491810674
1.1257745,-0.110170856,31.0,month,C1,0.6508499972223839
-0.13115281,-0.031759635,14.0,bizzy,C1,0.7233642635301015
1.4703408,-0.09388261,55.0,left,C1,0.544729889182518
0.85182333,-0.073711224,42.0,brain,C1,0.6790632932166996
0.102333814,-0.03729919,15.0,bettersearch,C1,0.7285158708500479
0.79785043,0.012922872,22.0,engine,C1,0.6994567300003209
0.15442218,-0.021205777,7.0,park,C1,0.7306153654798953
2.0966158,-0.0462027,52.0,content,C2,0.5893752354634884
0.25916728,-0.02175136,8.0,level,C1,0.729166961375745
0.33819038,-0.052731715,8.0,continued,C1,0.7253237616059106
0.5471135,-0.038836967,14.0,existence,C1,0.7179064334736369
0.044404943,-0.013917455,6.0,evidence,C1,0.730296666331011
0.12968081,-0.01116829,6.0,pagemaker,C1,0.7308101931427088
0.5305489,-0.035430897,18.0,saved,C1,0.7182068973361435
0.86982733,-0.029711148,26.0,enchantment,C1,0.6917853933042153
-0.09182192,-0.003097147,5.0,spark,C1,0.7264351742521905
0.10309001,-0.003510438,9.0,teamandroid,C1,0.730853856492417
0.7132682,-0.06845608,30.0,award,C1,0.7003084614595726
1.0612407,-0.068422504,33.0,read,C1,0.6634353031622369
-0.114487305,-0.018974358,10.0,unboxing,C1,0.7252464882329352
1.2448514,-0.005940664,40.0,thought,C1,0.6320449324720567
0.9315227,-0.0019749883,29.0,earthquake,C1,0.6842916433476427
0.31971434,-0.029312292,13.0,tsunami,C1,0.727292723031414
1.0416105,-0.059083495,45.0,school,C1,0.6551330926880089
1.7563223,-0.10811503,68.0,marketing,C2,0.5645220419696058
0.77729696,-0.037561364,37.0,expert,C1,0.6924752342191838
0.3154342,0.12006913,25.0,cnet,C1,0.71094397428577
1.481872,0.30366254,265.0,temporary,C2,0.5578979566515678
1.8224547,-0.21949027,103.0,congress,C2,0.6047389465157827
0.036491133,0.0058675227,9.0,along,C1,0.7298215802837357
1.4000397,-0.08578368,46.0,happy,C1,0.5824098189294517
1.1964678,-0.04359247,33.0,hipster,C1,0.6454557450136176
1.6465924,-0.1459117,84.0,win,C2,0.562463716586356
0.3649109,-0.020150268,15.0,support,C1,0.7258853088294108
0.012972722,0.022501335,9.0,trending,C1,0.7282483502413872
0.13469754,-0.0059544058,15.0,headed,C1,0.729610191438982
-0.21122783,-0.003375195,5.0,newbie,C1,0.7213158690785331
0.5571677,-0.06422907,22.0,enjoy,C1,0.7138019334058828
0.7395503,-0.05540332,26.0,funny,C1,0.7015875010194222
0.34383017,0.013236307,13.0,matter,C1,0.7260472247046319
0.8318556,-0.11361895,34.0,minute,C1,0.6827895908765377
1.0904657,0.021932455,27.0,point,C1,0.6667328745886916
0.5429139,-0.050359607,22.0,least,C1,0.7155743838947067
0.06027796,-0.015841953,9.0,according,C1,0.7304928630250502
3.0833037,0.14060858,100.0,twitter,C2,0.6371482765134406
0.3170674,-0.04038659,13.0,devs,C1,0.7267685185077537
0.8160943,0.088651635,34.0,maybe,C1,0.6862656482168339
0.62487084,-0.04218874,18.0,together,C1,0.7128235008090202
3.26926,-0.19665974,151.0,cool,C2,0.6623583670864506
0.8284343,-0.09485253,40.0,uxdes,C1,0.6808243624528459
0.2308809,0.005732797,11.0,remember,C1,0.7293715176395339
-0.030460076,0.009232676,6.0,aware,C1,0.7281955661936667
0.9573242,-0.027952217,24.0,audience,C1,0.6839506341205327
0.061159857,-0.0089492565,6.0,towards,C1,0.730560360753058
1.8244516,-0.076079875,41.0,experience,C2,0.5236745799011803
0.104521126,0.006313922,7.0,taken,C1,0.7304684104054167
0.91554123,-0.011410876,20.0,part,C1,0.6900064141687012
