x_values,y_values,count,word,Cluster,Silhouette
continuous,continuous,continuous,string,C1 C2 C3 C4 C5 C6,continuous
,,,meta,meta,meta
0.82046807,-0.012499515,28.0,tweeting,C5,0.6532693514679595
0.37634316,0.003478353,11.0,rise,C1,0.648975157451739
0.73111004,-0.033749204,18.0,dead,C5,0.6269152873639566
3.9828346,0.020948611,238.0,need,C6,0.6317468978817213
0.37662598,-0.0074088247,13.0,upgrade,C1,0.6452347041505375
-0.06316564,0.004887472,4.0,plugin,C1,0.7130695424025798
0.4271167,-0.040221818,12.0,station,C1,0.608951323266206
3.193548,-0.30603263,200.0,know,C6,0.6168536772269613
3.1021552,-0.18599184,135.0,awesome,C6,0.5222215054271394
0.26043293,0.013959806,13.0,likely,C1,0.6858099894892355
-0.11113785,0.0044337744,5.0,appreciate,C1,0.7088623561114904
4.019419,-0.15933505,143.0,design,C6,0.626365956374638
2.7026744,-0.10404712,79.0,also,C3,0.6618463744649888
2.097018,-0.11153362,71.0,giving,C3,0.6718531649132001
4.5649724,-0.3645213,388.0,free,C6,0.6168005931482821
1.9270232,-0.10096901,77.0,wait,C3,0.6624478183309657
1.1210569,-0.08354992,47.0,sale,C5,0.6456634401495257
1.6456244,-0.028374815,55.0,hope,C3,0.5743526588760102
3.8084848,-0.36668912,168.0,year,C6,0.6358052844736352
0.83228153,-0.061614644,32.0,festival,C5,0.6608380801763907
4.0922103,-0.30953568,222.0,great,C6,0.6499016518718802
0.9657178,-0.03619095,36.0,stuff,C5,0.6676896968565462
3.2821126,-0.74373174,185.0,marissa,C6,0.5829259803192874
3.4865944,-0.71453625,211.0,mayer,C6,0.6046033379434391
0.12032748,-0.012813948,9.0,reilly,C1,0.7164520346044131
3.294121,0.09623543,167.0,tech,C6,0.5556894061657556
1.4868015,-0.10369754,38.0,book,C5,0.5245174115846953
1.7683752,-0.1994597,73.0,conference,C3,0.6403613372287283
0.547015,-0.033140186,12.0,matt,C5,0.4898483355146513
0.09071896,-0.025522267,9.0,wordpress,C1,0.7158644179396041
4.084291,-0.06275168,226.0,apps,C6,0.6419615454798954
1.0250382,-0.04847326,22.0,communication,C5,0.6628443987015507
0.9112232,-0.055109147,20.0,showcased,C5,0.6575454191331779
0.9107816,-0.08614178,29.0,http,C5,0.6624044419153852
1.3765107,-0.07794311,37.0,edchat,C5,0.5900927568119896
1.133316,-0.07123189,33.0,starting,C5,0.6667238382392879
3.1650639,-0.21734275,131.0,around,C6,0.531540217864861
0.3798915,-0.023447704,14.0,corner,C1,0.6386831307112961
0.007958383,0.014096371,5.0,jump,C1,0.7156280059738604
3.875,-0.04266789,177.0,good,C6,0.6305001121805949
4.422304,-0.23899443,306.0,time,C6,0.6352749703321342
4.860034,-0.36594573,598.0,android,C6,0.5781463563418676
1.6498094,-0.17254552,63.0,smart,C3,0.615720133527978
0.21503419,-0.020249285,10.0,simple,C1,0.7023200913764246
1.5687754,-0.060778704,49.0,idea,C3,0.5409740352202173
0.2896925,-0.024697563,12.0,wrote,C1,0.6803312365958386
0.704123,-0.07257653,32.0,hollergram,C5,0.6363311644207568
1.5893188,-0.13455383,51.0,day,C3,0.5762233146116016
0.75758237,0.0023251243,20.0,plus,C5,0.6255062538534548
