x_values,y_values,count,word,Cluster,Silhouette
0.3798915,-0.023447704,14.0,corner,C1,0.700199490475228
0.007958383,0.014096371,5.0,jump,C1,0.7212522879840193
3.875,-0.04266789,177.0,good,C3,0.654667361811331
4.422304,-0.23899443,306.0,time,C3,0.639807575148642
4.860034,-0.36594573,598.0,android,C3,0.5823256931307833
1.6498094,-0.17254552,63.0,smart,C5,0.6618255962366862
0.21503419,-0.020249285,10.0,simple,C1,0.7192372359831583
1.5687754,-0.060778704,49.0,idea,C5,0.6683523250752439
0.2896925,-0.024697563,12.0,wrote,C1,0.712067538056588
0.704123,-0.07257653,32.0,hollergram,C1,0.554614276398943
1.5893188,-0.13455383,51.0,day,C5,0.6666266729857373
0.75758237,0.0023251243,20.0,plus,C1,0.5824874162926199
0.025405498,0.047507044,7.0,strong,C1,0.7144761346081709
0.13341257,0.006265991,8.0,canadian,C1,0.7227829090091409
0.17464688,-0.023472652,7.0,dollar,C1,0.7213660425643036
1.1794078,-0.06981985,30.0,mean,C5,0.6330931780222706
0.3835099,-0.052735876,22.0,stock,C1,0.685556730937893
-0.056642745,-0.004303463,6.0,gear,C1,0.7201818168573761
0.8827562,0.11216601,44.0,excited,C5,0.5136946410501293
1.9448355,-0.07818192,64.0,meet,C5,0.6647100508885126
4.1876173,-0.27397892,140.0,show,C3,0.651043802286061
0.13856721,-0.022073599,7.0,sprint,C1,0.7229359302517928
0.058986705,-0.04790395,10.0,galaxy,C1,0.7181443164379459
2.6758256,-0.2148768,107.0,still,C3,0.5102132437503893
0.45808277,-0.07006336,18.0,running,C1,0.6730390757746195
1.2678208,-0.021963047,38.0,fail,C5,0.6464420677492763
2.3023114,-0.076387346,89.0,find,C5,0.6177750948136226
1.6380975,-0.06005354,49.0,start,C5,0.6684103271478564
-0.20753309,0.007464358,4.0,impromptu,C1,0.7080193344600535
4.7511845,-0.32424605,401.0,party,C3,0.6177895857068966
3.6036708,-0.38305902,229.0,come,C3,0.6496176084031843
1.699736,-0.085148185,52.0,foursquare,C5,0.6692260454600045
4.3934846,0.12609361,153.0,game,C3,0.6319048308000994
-0.027693115,-0.015706347,9.0,prefer,C1,0.721096316450434
3.8271277,-0.3669222,146.0,best,C3,0.648917999250739
2.1558888,-0.09183623,80.0,looking,C5,0.6494557015107395
0.29659492,0.0041637355,18.0,gotta,C1,0.7062866599669771
3.1570432,-0.2934194,146.0,love,C3,0.6306547954597042
0.61332786,-0.029586786,20.0,calendar,C1,0.6387294729264437
0.10009267,-0.022775946,10.0,featuring,C1,0.7231328502811163
3.4840248,-0.24469125,122.0,case,C3,0.6346360134877538
4.054464,-0.20828441,266.0,check,C3,0.649316269489344
0.47077063,-0.0034029318,23.0,haha,C1,0.6738100273347244
-0.066871695,0.007067458,6.0,awesomely,C1,0.7189053957493234
0.6976477,-0.050895967,22.0,holler,C1,0.5952231371796692
0.6947958,-0.06531414,22.0,gram,C1,0.5920984985652543
2.232751,-0.2299091,98.0,itunes,C5,0.5970387501321847
4.232746,-0.2365583,1528.0,store,C4,0.5
2.6172662,0.074747585,104.0,coming,C3,0.45737439222082726
1.2160975,-0.121341236,44.0,weekend,C5,0.6480674539387609
2.2663703,-0.07498794,78.0,many,C5,0.638301706024572
3.9373012,-0.49628964,156.0,user,C3,0.6406962221428494
2.6725078,-0.18972942,89.0,hour,C3,0.46259702732008795
0.68895656,-0.007893841,31.0,late,C1,0.5831695590168148
0.29149485,-0.042192075,11.0,sunday,C1,0.7095621837762639
1.0422007,-0.061701775,43.0,morning,C5,0.6211502291840307
0.36187333,-0.009105945,18.0,added,C1,0.6993909315749579
1.0546224,-0.074502684,25.0,flight,C5,0.5975023638719896
4.0440135,-0.25600594,231.0,people,C3,0.6570193059959655
0.58512425,-0.04101546,18.0,plane,C1,0.6492125680752487
0.8268651,-0.06961225,21.0,airport,C5,0.4783365418236711
0.31567454,-0.026227588,11.0,downloaded,C1,0.7095885010029543
0.65758365,0.008013768,21.0,done,C1,0.623694677233868
1.6086525,-0.0873097,50.0,must,C5,0.6693961130168755
-0.0074365376,0.012289728,5.0,lovely,C1,0.7210342633965903
1.0036613,-0.015398657,28.0,review,C5,0.5768195247011375
1.9305129,-0.09311797,64.0,sure,C5,0.6652792718873487
-0.08937754,0.0010749234,5.0,pure,C1,0.7177047568151533
-0.04983455,-0.024395915,7.0,easier,C1,0.7194044495347994
2.983376,-0.07427495,105.0,event,C3,0.552315178080683
1.306629,-0.07069776,42.0,website,C5,0.6584102462497504
-0.15253769,0.032552857,5.0,okay,C1,0.7098067898167757
2.8287396,-0.009690305,111.0,really,C3,0.5261817694036567
2.0168169,-0.108885914,105.0,photo,C5,0.6289563083269449
-0.18692473,-0.0062248004,5.0,installed,C1,0.7101375667341738
2.0747592,-0.12967204,82.0,nice,C5,0.6539997897731813
-0.110454224,0.009533202,4.0,tumblr,C1,0.7153922514241492
0.4660552,0.0077350046,18.0,enjoying,C1,0.6814307627793709
0.87487835,-0.07479418,21.0,change,C5,0.5094719472866781
0.96179146,-0.03593116,41.0,gowalla,C5,0.5922346455488618
1.0088129,-0.06578121,32.0,forward,C5,0.5998689578006802
0.85087293,-0.09590157,28.0,seeing,C5,0.5252832556669088
1.465817,0.086253695,59.0,else,C5,0.6355517872297103
0.2391346,-0.024121298,11.0,hoping,C1,0.7169044761011013
0.025225125,-0.0060356525,5.0,promotion,C1,0.7235985491237299
1.8421725,-0.12825362,67.0,someone,C5,0.6651955878318218
0.6706216,-0.056955375,25.0,started,C1,0.5979580615159689
2.491411,-0.2233271,112.0,austin,C3,0.4784960870495422
1.5613174,0.0023838128,51.0,group,C5,0.6601405186941849
3.0784097,-0.06693257,152.0,look,C3,0.6188862579477526
4.905951,-0.094086334,308.0,like,C3,0.6350877964373194
3.550182,-0.14479734,220.0,going,C3,0.6528004621213734
1.482364,-0.10210789,46.0,rock,C5,0.6668414162400583
2.0186112,-0.055789005,92.0,update,C5,0.6499371930524309
0.36866713,-0.022046011,14.0,push,C1,0.7018825849924388
2.2853765,-0.1385726,89.0,tonight,C5,0.6161656487547806
3.3821468,-0.1714431,121.0,right,C3,0.6276994059478834
2.8161473,-0.25285277,104.0,team,C3,0.5367142155810287
0.39458767,-0.014187735,15.0,leave,C1,0.6977002605697591
1.0379314,-0.053746633,36.0,home,C5,0.6128424294839976
0.64885634,-0.012017906,26.0,register,C1,0.6143178699698568
1.9588598,-0.25808188,118.0,anyone,C5,0.5962792928172409
3.8252742,-0.27603206,177.0,want,C3,0.6608460793943036
1.8273387,-0.16215323,67.0,sell,C5,0.6625526466567246
0.5888697,-0.1253308,36.0,bought,C1,0.5777353899509128
3.2006848,3.2630048,683.0,launch,C2,0.6899730299519256
2.6705678,3.579378,297.0,major,C2,0.6934396701226695
3.7836735,4.3063135,663.0,social,C2,0.704019768027677
3.4207864,4.2524476,467.0,network,C2,0.7115533171463604
3.1507554,4.0290985,354.0,called,C2,0.7059390956879932
3.717602,4.2062535,587.0,circle,C2,0.7106633371127515
2.338049,3.2956865,237.0,possibly,C2,0.6685985326130307
3.5824661,3.0003145,577.0,today,C2,0.6851606439158964
3.3825767,-0.18644863,168.0,first,C3,0.6515588700201123
3.6711447,-0.4883397,448.0,line,C3,0.6005934507261889
0.012697655,-0.0083930055,4.0,engage,C1,0.722823934909079
0.15796773,0.013580839,10.0,spin,C1,0.7204896657239233
1.3431276,0.023630688,38.0,play,C5,0.6406083182870101
0.3231083,-0.027592134,14.0,concept,C1,0.7070740880397748
3.3827362,-0.27589494,150.0,music,C3,0.6463748376837539
1.3163126,-0.06650415,31.0,discovery,C5,0.6488918563980974
-0.025839854,0.08341411,10.0,false,C1,0.703125163446279
0.3837851,0.13495336,17.0,alarm,C1,0.6620925120152401
0.8553798,0.1311018,36.0,probably,C5,0.4820233475638257
1.6670697,-0.15784307,78.0,ever,C5,0.658110303712802
1.4690968,1.2937418,98.0,circles,C5,0.5062979141932232
0.22145115,-0.033145558,10.0,force,C1,0.7172275074376064
0.49317133,-0.04898581,13.0,print,C1,0.6765129516948942
1.7170285,0.43819386,56.0,medium,C5,0.5606363333395025
0.1853065,0.038604826,8.0,weather,C1,0.714114873843483
2.2404501,-0.20925687,70.0,night,C5,0.6377673647309422
0.08006348,-0.010182918,13.0,putting,C1,0.7220322937022753
0.61898273,-0.03385748,19.0,flash,C1,0.6378754340670997
1.4161005,0.32568836,224.0,downtown,C3,0.47836415333171106
0.95964926,-0.09904428,46.0,hootsuite,C5,0.6024750768183325
3.845598,-0.48110905,350.0,mobile,C3,0.623067415508591
1.9975824,-0.3140796,98.0,blackberry,C5,0.6133307676623448
2.161079,-0.081454016,81.0,getting,C5,0.647985403541361
2.378666,-0.12056384,84.0,friend,C5,0.6105985376355462
1.4330504,-0.22110063,75.0,long,C5,0.6432967802030346
3.8871992,-0.11881056,175.0,think,C3,0.6597684767187433
2.3855906,-0.06630193,108.0,take,C5,0.5682370720560695
4.419849,-0.17867574,177.0,make,C3,0.6571104656136635
0.25375047,-0.012151761,12.0,answer,C1,0.7159477132257692
3.5712223,-0.23680499,115.0,using,C3,0.6311987339763867
0.3134309,-0.046281006,25.0,zazzlesxsw,C1,0.6911490920948719
0.7519831,-0.11500297,49.0,mashable,C5,0.5281364800225056
3.406372,-0.13046125,134.0,video,C3,0.6370037164800967
0.088859975,-0.012423679,10.0,gadgets,C1,0.7239383480273376
0.9917438,-0.27044633,69.0,ubersocial,C5,0.5920166011729684
1.2874198,-0.35011983,69.0,includes,C5,0.608157928190527
1.3721044,-0.28185275,69.0,uberguide,C5,0.6291150226913566
1.3575218,-0.23773552,54.0,sponsored,C5,0.6382631512914336
3.0467563,-0.4644768,255.0,open,C3,0.6263271902508547
0.28396192,-0.017567048,9.0,instant,C1,0.7139308105481559
1.4883821,-0.005904818,36.0,access,C5,0.6538330483759826
0.061063863,-0.019069573,11.0,waited,C1,0.7228663697731973
2.0136786,-0.050001573,54.0,hand,C5,0.6614469244938597
0.13190907,0.004314759,7.0,held,C1,0.7230392387632423
0.11201441,0.027936533,10.0,hobo,C1,0.7188829089971647
-0.103293374,0.00442076,6.0,shotgun,C1,0.7166352100496474
1.4149219,0.32729137,256.0,opening,C3,0.5037130834834237
-0.034500625,-0.03384343,13.0,midnight,C1,0.7166107047151223
0.18826592,-0.0138907125,7.0,khoi,C1,0.7213495165974115
0.28226125,-0.009964197,9.0,vinh,C1,0.7142472054352061
3.761203,0.007340722,114.0,say,C3,0.6182404835097794
0.056921255,-0.005753319,4.0,conde,C1,0.723608114931453
0.0883054,-0.005699645,4.0,nast,C1,0.7235701119435897
0.14642403,-0.012475592,4.0,rush,C1,0.7221836231947099
0.6237275,-0.02697851,15.0,publishing,C1,0.6432658860872286
0.08730912,-0.00986031,4.0,fundamental,C1,0.723603295217089
0.017211664,-0.011333655,4.0,misunderstanding,C1,0.7228877300934003
2.23538,0.16644964,72.0,platform,C5,0.625924847257302
2.2351236,-0.13594009,64.0,help,C5,0.6526608598117792
0.3644196,-0.025629206,12.0,account,C1,0.7032915569454579
0.16122733,-0.017305525,7.0,techie,C1,0.7225288870525548
1.189197,-0.08195914,34.0,musedchat,C5,0.6404376624980127
0.9343104,-0.07180905,31.0,classical,C5,0.5719775675709547
0.78297114,-0.037821956,33.0,newtwitter,C5,0.48412194528690694
3.473236,-0.39627382,147.0,location,C3,0.6391043599530426
2.0056627,-0.17015816,59.0,based,C5,0.6593800731753552
2.4402788,-0.111087896,74.0,fast,C5,0.6154751736718652
2.2513611,-0.18700516,102.0,future,C5,0.5930360591843707
0.74459064,-0.08949569,45.0,connect,C5,0.5118652863758656
3.0033147,-0.31740424,89.0,digital,C3,0.5406228030905418
1.1274666,-0.21845905,47.0,physical,C5,0.6167209293363209
2.3487697,-0.25383162,92.0,world,C5,0.5842152511204742
1.2849141,-0.07619641,39.0,talking,C5,0.6551685838598665
0.10790267,0.010304624,8.0,effort,C1,0.7227894092948147
0.01580961,-0.0052841012,6.0,allow,C1,0.7235869991551039
1.0675073,-0.05318607,19.0,system,C5,0.5814593948980924
0.07158164,-0.0067912797,7.0,bettercloud,C1,0.7246191730859228
3.8882005,-0.21045987,138.0,tweet,C3,0.6529615179493911
1.137244,-0.14743188,41.0,speak,C5,0.6310460730179822
0.39074224,-0.08386049,23.0,mark,C1,0.6733675039836332
0.36488488,-0.10904891,26.0,belinsky,C1,0.6628672908702434
4.0532694,-0.19238128,159.0,panel,C3,0.65953731210492
1.8274982,-0.1104144,56.0,stop,C5,0.6674544282852155
-0.0012179742,0.016768958,9.0,hunt,C1,0.7204527125565676
1.0805523,-0.026442826,37.0,chance,C5,0.6182949464309292
0.8227623,-0.0117601305,22.0,kawasaki,C5,0.46097735357738223
4.055658,-0.1647131,144.0,talk,C3,0.654678160707589
0.88203806,-0.06139596,31.0,internet,C5,0.5460100606321406
-0.075995676,-0.016430944,4.0,futuremf,C1,0.7180919892943205
-0.057812236,-0.0013132258,4.0,spec,C1,0.7195469898212107
0.08437158,-0.0037596473,7.0,recipe,C1,0.7245115220882217
4.0574565,0.00435655,155.0,search,C3,0.6466033648138664
1.7577009,-0.27646184,95.0,heard,C5,0.6358636847645786
0.95783585,-0.042414423,31.0,pic,C5,0.5758224198374345
2.0848217,-0.059519164,74.0,already,C5,0.6582180852516895
3.5970347,-0.20163819,126.0,would,C3,0.6418743417059655
1.3926554,0.3910037,72.0,interesting,C5,0.5538416950375317
0.67858666,-0.06928704,27.0,actually,C1,0.5845344438475663
-0.19657409,0.0065168757,5.0,popped,C1,0.7090824481593294
-0.14968523,-0.026530549,10.0,insane,C1,0.711595398239149
0.31369233,-0.031226339,16.0,agree,C1,0.7059842597474759
0.095342025,-0.0058849594,5.0,fiona,C1,0.7240090553787013
1.0286484,-0.050040938,29.0,town,C5,0.5972749048498835
0.2430755,-0.014708186,7.0,somebody,C1,0.7175596959398559
0.14351133,-0.021166941,6.0,recording,C1,0.7226567598055231
0.24333885,-0.027144747,7.0,studio,C1,0.7165810252179665
0.25959408,-0.028157707,9.0,record,C1,0.7152484484851019
0.39803573,-0.035032723,15.0,album,C1,0.6953703762227565
0.4821046,-0.06291364,26.0,wanna,C1,0.6570887380852765
1.2809863,-0.08396161,44.0,drink,C5,0.6573473801828114
0.008661684,0.0011722669,7.0,fado,C1,0.723089995509416
1.9234837,0.012611863,66.0,join,C5,0.6565096560132531
0.5781677,-0.081191465,31.0,attending,C1,0.6112964014809503
0.57248753,-0.058828987,33.0,headache,C1,0.6148471206393307
1.9022372,-0.019856181,60.0,flipboard,C5,0.6618338765499032
0.050892573,-0.009174833,11.0,developing,C1,0.7231473844605993
0.889914,-0.105592966,41.0,version,C5,0.5740626864165016
1.7109565,-0.09171351,43.0,power,C5,0.6665205175952901
0.7469138,-0.07616053,19.0,value,C1,0.5707096257891259
1.780681,0.34216568,67.0,service,C5,0.5842887820793643
0.2884119,-0.018524593,10.0,battle,C1,0.7133185138214733
0.33844835,-0.02398098,18.0,pnid,C1,0.7018178574689122
0.4697453,0.00047203887,15.0,stand,C1,0.6842403974824955
0.83582824,-0.02042609,23.0,blogger,C5,0.47536751225085805
0.025152907,-0.013480037,5.0,staff,C1,0.7234506546079162
0.21727252,-0.00041409806,9.0,competition,C1,0.7192682390704981
0.7261334,-0.038069542,20.0,shirt,C1,0.5900386761989128
1.269488,-0.13421164,44.0,band,C5,0.6514339510962889
1.2928287,-0.13200793,41.0,food,C5,0.6522280136538443
0.37157068,-0.03002615,14.0,cream,C1,0.7007112307325032
-0.075509,-0.0014435737,4.0,nifty,C1,0.7184573472044582
2.0590234,-0.1195465,71.0,interactive,C5,0.6603582581327485
3.6085904,-0.6784982,216.0,map,C3,0.6268813209697107
-0.05681227,0.01631883,4.0,promise,C1,0.7179566828133832
0.59623456,0.20074503,22.0,groupon,C1,0.6044093440917891
1.0604253,0.09035306,39.0,reward,C5,0.57024155140099
0.9584047,0.1705973,29.0,type,C5,0.49626218992704063
0.123711415,-0.021850485,8.0,finger,C1,0.7233788817668241
3.5159178,0.49518296,171.0,news,C3,0.5696407260525175
0.09199229,0.008590406,6.0,yahoo,C1,0.7231242683927521
1.1477805,-0.1002076,42.0,traffic,C5,0.6406539399971903
1.7751012,0.003074133,49.0,site,C5,0.6598451910495765
0.16997643,0.023101214,11.0,doubt,C1,0.7178535066119449
3.3576715,-0.22830462,125.0,last,C3,0.6313633640937748
0.47563502,-0.029352417,14.0,weird,C1,0.6830161980191733
0.6233721,-0.016939638,18.0,name,C1,0.6402142575033256
0.062573336,-0.03195558,7.0,butt,C1,0.722192877096284
3.4932315,-0.31799197,127.0,phone,C3,0.6349535322709079
0.5542986,-0.04246527,22.0,droid,C1,0.6513470088833617
0.15866652,-0.021132283,10.0,agnerd,C1,0.7220155831721626
0.06055948,-0.023805715,9.0,confession,C1,0.7232415418133982
2.5896814,-0.08397486,68.0,laptop,C5,0.5995719212146292
1.6607429,-0.09297955,48.0,follow,C5,0.6688154784581086
1.6341025,1.0723695,108.0,launching,C5,0.5159091549210484
-0.0657301,0.24020219,11.0,denies,C1,0.6549590496083837
0.08905257,0.12712505,11.0,debut,C1,0.688524838459347
-0.017936891,0.020667331,7.0,despite,C1,0.7194968055133
0.7289243,0.08183578,38.0,report,C1,0.5559098913640179
1.9656832,-0.09617914,65.0,post,C5,0.6643135594168852
0.60140836,-0.0035321442,18.0,easy,C1,0.6480186146671184
0.06714004,-0.015716549,6.0,crash,C1,0.7242424541592992
0.67892,0.014653275,27.0,yesterday,C1,0.6016470996641564
0.13587786,-0.011348408,10.0,ridiculous,C1,0.7232859122011837
2.5955925,-0.588748,211.0,popup,C3,0.5941532351996193
0.34422052,-0.043381162,15.0,fan,C1,0.7012889821582327
-0.093374714,0.0059396587,4.0,peek,C1,0.7168691126672189
1.2517666,-0.019512799,28.0,space,C5,0.6316540722644767
-0.10493871,-0.0047517437,4.0,slated,C1,0.7164664301854193
1.6917998,-0.11884021,72.0,tomorrow,C5,0.6640961878081879
3.4752297,-0.23683278,128.0,thing,C3,0.6394638635734938
0.63314664,-0.024329502,18.0,earth,C1,0.6360282514424301
0.2150031,-0.014372127,13.0,face,C1,0.7180722656165538
2.376981,-0.121163346,63.0,company,C5,0.6362784204440417
0.74646384,0.025870819,25.0,stay,C1,0.5778230175929502
0.31993133,-0.028043495,10.0,tune,C1,0.7091507954327085
0.1681239,-0.049679298,11.0,showcase,C1,0.7159649632827952
0.51252556,-0.011055495,23.0,ckers,C1,0.6643343338572322
0.9384268,-0.062191036,33.0,thank,C5,0.5768338167772391
0.85143846,-0.077478915,31.0,touchingstories,C5,0.5327082061610042
0.21609122,-0.035308227,10.0,preso,C1,0.7171869239081665
-0.04453146,0.010899053,7.0,deck,C1,0.7197756421076213
3.1084573,-0.20129377,141.0,thanks,C3,0.6254271773492952
1.3535893,-0.08016061,43.0,trying,C5,0.6618860564256599
0.774396,-0.054087404,18.0,contact,C1,0.5660136026384921
0.0947507,-0.029545564,7.0,family,C1,0.722683001178545
4.1295247,-0.09758946,116.0,japan,C3,0.635118302216984
0.42354178,-0.027148655,12.0,created,C1,0.6941483502501522
1.3974302,-0.14120428,51.0,person,C5,0.660608290498043
0.16696158,-0.0036088973,11.0,finder,C1,0.7216295700603499
0.3596606,-0.040837776,14.0,mention,C1,0.7005913419522942
0.7910928,-0.026813168,23.0,speech,C1,0.5487439841033771
0.44371653,-0.014823557,14.0,conf,C1,0.6902229601752461
0.6089724,-0.013228788,18.0,sxswh,C1,0.6452702192165333
-0.038412757,0.0032496706,5.0,sxsh,C1,0.720697174373559
0.06607199,-0.009639896,7.0,medical,C1,0.7246026577004748
1.3082333,-0.037783835,44.0,blog,C5,0.6561446132192488
-0.08326608,0.009564553,4.0,mhealth,C1,0.717226365372628
1.8574436,-0.08816859,80.0,doe,C5,0.660430620950657
0.1891027,-0.015544567,8.0,provide,C1,0.7213347159167627
1.8912808,-0.114081055,58.0,charger,C5,0.6661992716411074
0.23290414,0.01946961,11.0,changed,C1,0.7149631053529342
0.9235639,-0.059338182,20.0,mind,C5,0.529122744180346
3.6895032,-0.045571633,151.0,next,C3,0.6469294478297367
1.2286688,-0.02088907,47.0,wonder,C5,0.646392659953384
0.35404944,-0.033799764,13.0,tip,C1,0.703167937352247
-0.048762694,-0.021121228,7.0,suxsw,C1,0.71985175810174
-0.08857146,-0.020462185,4.0,xmas,C1,0.7169171000910842
0.046629623,-0.026055418,12.0,shiny,C1,0.7212486677612299
-0.055326175,-0.0035757427,7.0,christmas,C1,0.720241652498541
1.0897857,0.06435843,45.0,nerd,C5,0.5946293839969988
0.63261795,-0.073257424,41.0,cont,C1,0.5621251071482246
0.9060199,0.21102558,52.0,another,C5,0.5100319473765712
-0.033647798,-0.0017091836,6.0,presenting,C1,0.7214215440964314
0.77739835,-0.08221366,34.0,local,C5,0.4980725617530389
1.0443087,-0.08745375,39.0,industry,C5,0.6196987789103964
0.09890498,-0.022041703,8.0,welivehere,C1,0.7237323508940194
2.1181686,-0.064140886,68.0,gsdm,C5,0.658818598259371
1.09122,0.24680403,38.0,buzz,C5,0.5262284145950459
-0.03474616,0.03352127,6.0,headline,C1,0.7162517415505814
0.6505341,-0.03492599,20.0,gadget,C1,0.6241380466174784
2.291337,0.21458799,83.0,could,C5,0.6116324863847701
1.4516066,-0.105329104,55.0,seen,C5,0.6661850080255891
0.27767828,-0.05008966,24.0,opened,C1,0.6956197491945825
2.2072175,-0.22859158,89.0,ipads,C5,0.615657936669209
0.06952082,-0.023996826,10.0,sayin,C1,0.7229559639427516
0.9441844,0.12583752,39.0,launched,C5,0.5221212675217547
0.7868195,-0.072519176,31.0,checkins,C5,0.491212319975418
1.1257745,-0.110170856,31.0,month,C5,0.6240859952593625
-0.13115281,-0.031759635,14.0,bizzy,C1,0.7105282710732426
1.4703408,-0.09388261,55.0,left,C5,0.6671891088722265
0.85182333,-0.073711224,42.0,brain,C5,0.5572855867903815
0.102333814,-0.03729919,15.0,bettersearch,C1,0.7175236701748406
0.79785043,0.012922872,22.0,engine,C1,0.5586040992989241
0.15442218,-0.021205777,7.0,park,C1,0.7224843456665502
2.0966158,-0.0462027,52.0,content,C5,0.6581066829465272
0.25916728,-0.02175136,8.0,level,C1,0.7159514371056361
0.33819038,-0.052731715,8.0,continued,C1,0.7024996886621118
0.5471135,-0.038836967,14.0,existence,C1,0.6650763290223185
0.044404943,-0.013917455,6.0,evidence,C1,0.7241075902256371
0.12968081,-0.01116829,6.0,pagemaker,C1,0.7236835275474939
0.5305489,-0.035430897,18.0,saved,C1,0.6655212944760774
0.86982733,-0.029711148,26.0,enchantment,C5,0.5122552044815024
-0.09182192,-0.003097147,5.0,spark,C1,0.717667866719393
0.10309001,-0.003510438,9.0,teamandroid,C1,0.7241139661357043
0.7132682,-0.06845608,30.0,award,C1,0.5574328498043647
1.0612407,-0.068422504,33.0,read,C5,0.6158495169072626
-0.114487305,-0.018974358,10.0,unboxing,C1,0.7148909088047148
1.2448514,-0.005940664,40.0,thought,C5,0.6416092714860313
0.9315227,-0.0019749883,29.0,earthquake,C5,0.5441833522702315
0.31971434,-0.029312292,13.0,tsunami,C1,0.7078990905937834
1.0416105,-0.059083495,45.0,school,C5,0.6216558496855034
1.7563223,-0.10811503,68.0,marketing,C5,0.6662789345105674
0.77729696,-0.037561364,37.0,expert,C5,0.49370750400875596
0.3154342,0.12006913,25.0,cnet,C1,0.6672725277418314
1.481872,0.30366254,265.0,temporary,C3,0.5143140393546644
1.8224547,-0.21949027,103.0,congress,C5,0.639476871376318
0.036491133,0.0058675227,9.0,along,C1,0.7230124745652907
1.4000397,-0.08578368,46.0,happy,C5,0.6649039890046389
1.1964678,-0.04359247,33.0,hipster,C5,0.6372835679179568
1.6465924,-0.1459117,84.0,win,C5,0.655110340017181
0.3649109,-0.020150268,15.0,support,C1,0.7017490425443667
0.012972722,0.022501335,9.0,trending,C1,0.7198607438644821
0.13469754,-0.0059544058,15.0,headed,C1,0.7197166030902369
-0.21122783,-0.003375195,5.0,newbie,C1,0.7081223369872648
0.5571677,-0.06422907,22.0,enjoy,C1,0.6447089830700427
0.7395503,-0.05540332,26.0,funny,C1,0.5600345992086819
0.34383017,0.013236307,13.0,matter,C1,0.704282978393415
0.8318556,-0.11361895,34.0,minute,C5,0.5343442955624695
1.0904657,0.021932455,27.0,point,C5,0.5863396898721218
0.5429139,-0.050359607,22.0,least,C1,0.652756565352874
0.06027796,-0.015841953,9.0,according,C1,0.7240069424749221
3.0833037,0.14060858,100.0,twitter,C3,0.5248289689857567
0.3170674,-0.04038659,13.0,devs,C1,0.7064131702515773
0.8160943,0.088651635,34.0,maybe,C5,0.46859363214570554
0.62487084,-0.04218874,18.0,together,C1,0.6358598791899159
3.26926,-0.19665974,151.0,cool,C3,0.6421521360854983
0.8284343,-0.09485253,40.0,uxdes,C5,0.5452333424753938
0.2308809,0.005732797,11.0,remember,C1,0.7172001776406527
-0.030460076,0.009232676,6.0,aware,C1,0.720672570668289
0.9573242,-0.027952217,24.0,audience,C5,0.5510574134462546
0.061159857,-0.0089492565,6.0,towards,C1,0.7244561450816338
1.8244516,-0.076079875,41.0,experience,C5,0.6634395923234933
0.104521126,0.006313922,7.0,taken,C1,0.7234110947500233
0.91554123,-0.011410876,20.0,part,C5,0.5087831368846083
